Datum,Year,Street,RainDur,T,T_max_h1,p,StrGlo
2015-10-29T00:00+0100,2015,Zch_Rosengartenstrasse,418.28,10.44,12.34,969.01,
2015-10-30T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,11.05,13.07,973.95,
2015-10-31T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,10.28,11.78,976.22,
2015-11-01T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,9.34,11.62,979.21,
2015-11-02T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,7.76,8.8,977.13,
2015-11-03T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,7.71,10.61,971.86,
2015-11-04T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,9.2,15.75,972.4,
2015-11-05T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,10.69,16.31,972.34,
2015-11-06T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.71,18.26,975.43,
2015-11-07T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,14.39,19.51,977.86,
2015-11-08T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,13.72,19.3,978.66,
2015-11-09T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,14.53,20.08,978.9,
2015-11-10T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.46,17.5,978.42,
2015-11-11T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,8.88,13.54,976.96,
2015-11-12T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.8,8.0,977.38,
2015-11-13T00:00+0100,2015,Zch_Rosengartenstrasse,13.5,9.32,12.51,977.83,
2015-11-14T00:00+0100,2015,Zch_Rosengartenstrasse,49.25,9.95,11.76,979.55,
2015-11-15T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,12.82,17.92,972.87,
2015-11-16T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,11.17,16.46,970.19,
2015-11-17T00:00+0100,2015,Zch_Rosengartenstrasse,7.87,12.14,16.35,969.68,
2015-11-18T00:00+0100,2015,Zch_Rosengartenstrasse,23.18,14.79,17.46,972.2,
2015-11-19T00:00+0100,2015,Zch_Rosengartenstrasse,41.05,14.44,16.25,971.94,
2015-11-20T00:00+0100,2015,Zch_Rosengartenstrasse,978.96,12.46,14.69,959.66,
2015-11-21T00:00+0100,2015,Zch_Rosengartenstrasse,245.9,4.06,6.33,950.66,
2015-11-22T00:00+0100,2015,Zch_Rosengartenstrasse,92.68,2.36,4.46,958.0,
2015-11-23T00:00+0100,2015,Zch_Rosengartenstrasse,2.0,1.92,3.57,970.84,
2015-11-24T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,0.56,3.66,971.45,
2015-11-25T00:00+0100,2015,Zch_Rosengartenstrasse,461.95,3.1,4.27,960.09,
2015-11-26T00:00+0100,2015,Zch_Rosengartenstrasse,277.72,2.96,3.89,964.27,
2015-11-27T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,2.47,2.98,966.91,
2015-11-28T00:00+0100,2015,Zch_Rosengartenstrasse,168.7,2.48,3.98,968.37,
2015-11-29T00:00+0100,2015,Zch_Rosengartenstrasse,264.93,5.17,8.53,974.02,
2015-11-30T00:00+0100,2015,Zch_Rosengartenstrasse,51.77,9.92,11.35,977.14,
2015-12-01T00:00+0100,2015,Zch_Rosengartenstrasse,8.97,9.81,11.31,979.66,
2015-12-02T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.23,9.56,979.44,
2015-12-03T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,1.76,2.68,979.76,
2015-12-04T00:00+0100,2015,Zch_Rosengartenstrasse,110.02,3.97,7.01,982.27,
2015-12-05T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.61,5.78,982.0,
2015-12-06T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.43,9.01,980.83,
2015-12-07T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,3.56,7.13,982.6,
2015-12-08T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,2.5,6.43,982.14,
2015-12-09T00:00+0100,2015,Zch_Rosengartenstrasse,222.98,5.02,8.32,985.58,
2015-12-10T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,2.23,3.35,984.84,
2015-12-11T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,3.6,8.06,980.42,
2015-12-12T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.21,9.15,976.32,
2015-12-13T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,3.54,7.57,972.61,
2015-12-14T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,-0.33,1.45,973.02,
2015-12-15T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,1.94,5.28,976.13,
2015-12-16T00:00+0100,2015,Zch_Rosengartenstrasse,242.65,7.1,10.2,978.7,
2015-12-17T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,8.85,13.04,977.75,
2015-12-18T00:00+0100,2015,Zch_Rosengartenstrasse,12.68,7.41,10.58,976.15,
2015-12-19T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.31,10.86,974.62,
2015-12-20T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.4,9.35,973.87,
2015-12-21T00:00+0100,2015,Zch_Rosengartenstrasse,209.27,8.27,10.59,978.46,
2015-12-22T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,7.98,11.0,980.41,
2015-12-23T00:00+0100,2015,Zch_Rosengartenstrasse,4.7,8.89,12.85,979.53,
2015-12-24T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,6.94,10.64,977.52,
2015-12-25T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,7.94,11.72,981.55,
2015-12-26T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,5.37,9.79,981.44,
2015-12-27T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,4.25,9.28,981.29,
2015-12-28T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,0.3,2.36,978.84,
2015-12-29T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,1.85,5.3,978.29,
2015-12-30T00:00+0100,2015,Zch_Rosengartenstrasse,0.0,1.6,3.06,976.09,
2015-12-31T00:00+0100,2015,Zch_Rosengartenstrasse,362.16,3.96,6.14,974.29,
2016-01-01T00:00+0100,2016,Zch_Rosengartenstrasse,20.57,5.21,5.95,973.46,
2016-01-02T00:00+0100,2016,Zch_Rosengartenstrasse,508.08,4.97,5.78,964.37,
2016-01-03T00:00+0100,2016,Zch_Rosengartenstrasse,49.05,5.55,6.88,957.51,
2016-01-04T00:00+0100,2016,Zch_Rosengartenstrasse,463.7,4.17,5.51,946.41,
2016-01-05T00:00+0100,2016,Zch_Rosengartenstrasse,138.05,5.64,8.13,947.82,
2016-01-06T00:00+0100,2016,Zch_Rosengartenstrasse,288.55,5.36,7.57,951.14,
2016-01-07T00:00+0100,2016,Zch_Rosengartenstrasse,396.53,4.02,6.21,951.23,
2016-01-08T00:00+0100,2016,Zch_Rosengartenstrasse,547.35,4.86,6.22,956.36,
2016-01-09T00:00+0100,2016,Zch_Rosengartenstrasse,519.87,6.37,7.89,953.99,
2016-01-10T00:00+0100,2016,Zch_Rosengartenstrasse,396.3,5.43,6.45,950.7,
2016-01-11T00:00+0100,2016,Zch_Rosengartenstrasse,414.31,5.88,8.36,945.8,
2016-01-12T00:00+0100,2016,Zch_Rosengartenstrasse,345.97,5.14,6.46,953.7,
2016-01-13T00:00+0100,2016,Zch_Rosengartenstrasse,360.68,3.08,4.44,967.15,
2016-01-14T00:00+0100,2016,Zch_Rosengartenstrasse,63.82,0.85,2.51,962.56,
2016-01-15T00:00+0100,2016,Zch_Rosengartenstrasse,109.73,1.53,3.0,963.7,
2016-01-16T00:00+0100,2016,Zch_Rosengartenstrasse,146.42,0.49,2.03,970.81,
2016-01-17T00:00+0100,2016,Zch_Rosengartenstrasse,41.04,-1.19,-0.25,972.5,
2016-01-18T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,-4.86,-3.04,967.47,
2016-01-19T00:00+0100,2016,Zch_Rosengartenstrasse,105.48,-1.64,0.83,964.18,
2016-01-20T00:00+0100,2016,Zch_Rosengartenstrasse,159.83,0.64,1.56,966.98,
2016-01-21T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,-0.98,2.06,973.12,
2016-01-22T00:00+0100,2016,Zch_Rosengartenstrasse,0.12,0.55,3.2,977.35,
2016-01-23T00:00+0100,2016,Zch_Rosengartenstrasse,139.58,4.35,7.66,983.03,
2016-01-24T00:00+0100,2016,Zch_Rosengartenstrasse,17.92,2.53,5.92,983.88,
2016-01-25T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.19,10.89,980.01,
2016-01-26T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.73,10.44,978.85,
2016-01-27T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,6.82,10.54,974.99,
2016-01-28T00:00+0100,2016,Zch_Rosengartenstrasse,38.0,9.17,11.54,974.97,
2016-01-29T00:00+0100,2016,Zch_Rosengartenstrasse,85.4,8.21,10.45,979.53,
2016-01-30T00:00+0100,2016,Zch_Rosengartenstrasse,317.35,7.37,11.48,971.49,
2016-01-31T00:00+0100,2016,Zch_Rosengartenstrasse,869.02,7.01,11.51,966.75,
2016-02-01T00:00+0100,2016,Zch_Rosengartenstrasse,118.53,11.84,14.12,975.28,
2016-02-02T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,9.91,12.37,973.17,
2016-02-03T00:00+0100,2016,Zch_Rosengartenstrasse,393.3,5.5,10.29,971.17,
2016-02-04T00:00+0100,2016,Zch_Rosengartenstrasse,474.11,3.25,4.82,977.79,
2016-02-05T00:00+0100,2016,Zch_Rosengartenstrasse,90.52,6.32,8.95,976.71,
2016-02-06T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.42,11.72,967.54,
2016-02-07T00:00+0100,2016,Zch_Rosengartenstrasse,136.1,4.17,7.98,958.49,
2016-02-08T00:00+0100,2016,Zch_Rosengartenstrasse,66.65,7.82,12.78,959.45,
2016-02-09T00:00+0100,2016,Zch_Rosengartenstrasse,345.6,7.74,9.11,951.54,
2016-02-10T00:00+0100,2016,Zch_Rosengartenstrasse,216.35,2.92,4.44,952.32,
2016-02-11T00:00+0100,2016,Zch_Rosengartenstrasse,0.05,3.53,6.14,957.92,
2016-02-12T00:00+0100,2016,Zch_Rosengartenstrasse,226.95,3.38,6.23,950.12,
2016-02-13T00:00+0100,2016,Zch_Rosengartenstrasse,335.58,5.52,8.11,943.02,
2016-02-14T00:00+0100,2016,Zch_Rosengartenstrasse,258.56,5.62,8.72,942.69,
2016-02-15T00:00+0100,2016,Zch_Rosengartenstrasse,175.58,3.58,5.0,960.11,
2016-02-16T00:00+0100,2016,Zch_Rosengartenstrasse,108.95,2.67,3.53,975.97,
2016-02-17T00:00+0100,2016,Zch_Rosengartenstrasse,33.75,2.85,3.83,967.7,
2016-02-18T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,4.59,7.4,965.28,
2016-02-19T00:00+0100,2016,Zch_Rosengartenstrasse,252.25,3.42,4.31,971.25,
2016-02-20T00:00+0100,2016,Zch_Rosengartenstrasse,525.9,3.48,7.88,973.8,
2016-02-21T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,11.91,16.54,971.17,
2016-02-22T00:00+0100,2016,Zch_Rosengartenstrasse,22.13,10.82,17.13,964.78,
2016-02-23T00:00+0100,2016,Zch_Rosengartenstrasse,469.22,7.38,10.44,964.11,
2016-02-24T00:00+0100,2016,Zch_Rosengartenstrasse,375.45,2.28,5.1,966.43,
2016-02-25T00:00+0100,2016,Zch_Rosengartenstrasse,562.07,1.85,2.75,961.4,
2016-02-26T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,2.52,5.06,959.9,
2016-02-27T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,2.08,5.91,953.68,
2016-02-28T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,4.18,6.58,955.67,
2016-02-29T00:00+0100,2016,Zch_Rosengartenstrasse,577.02,2.61,3.83,961.96,
2016-03-01T00:00+0100,2016,Zch_Rosengartenstrasse,475.48,2.68,5.23,970.06,
2016-03-02T00:00+0100,2016,Zch_Rosengartenstrasse,207.42,4.61,8.75,958.47,
2016-03-03T00:00+0100,2016,Zch_Rosengartenstrasse,298.08,2.27,3.6,955.02,
2016-03-04T00:00+0100,2016,Zch_Rosengartenstrasse,22.72,3.15,5.44,952.5,
2016-03-05T00:00+0100,2016,Zch_Rosengartenstrasse,718.5,2.61,3.78,947.23,
2016-03-06T00:00+0100,2016,Zch_Rosengartenstrasse,60.37,2.97,5.73,953.57,
2016-03-07T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-03-08T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-03-09T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-03-10T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-03-11T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-03-12T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.71,6.66,972.81,
2016-03-13T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.89,7.74,972.79,
2016-03-14T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.12,6.29,973.76,
2016-03-15T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,3.03,7.46,970.82,
2016-03-16T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,4.09,7.71,967.57,
2016-03-17T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,5.46,11.99,972.07,
2016-03-18T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,7.59,14.25,968.93,
2016-03-19T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,8.52,15.13,967.24,
2016-03-20T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,6.11,11.29,966.75,
2016-03-21T00:00+0100,2016,Zch_Rosengartenstrasse,0.02,5.42,8.5,966.43,
2016-03-22T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,6.3,10.55,961.68,
2016-03-23T00:00+0100,2016,Zch_Rosengartenstrasse,65.18,5.76,8.16,958.56,
2016-03-24T00:00+0100,2016,Zch_Rosengartenstrasse,4.78,7.45,11.22,964.13,
2016-03-25T00:00+0100,2016,Zch_Rosengartenstrasse,408.67,7.02,7.56,966.83,
2016-03-26T00:00+0100,2016,Zch_Rosengartenstrasse,138.36,9.97,15.58,967.63,
2016-03-27T00:00+0100,2016,Zch_Rosengartenstrasse,55.02,8.23,10.58,963.91,
2016-03-28T00:00+0100,2016,Zch_Rosengartenstrasse,17.62,9.45,15.49,959.42,
2016-03-29T00:00+0100,2016,Zch_Rosengartenstrasse,114.73,11.42,15.61,962.84,
2016-03-30T00:00+0100,2016,Zch_Rosengartenstrasse,2.58,13.33,18.77,962.61,
2016-03-31T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,15.4,22.2,957.49,
2016-04-01T00:00+0100,2016,Zch_Rosengartenstrasse,3.48,12.09,15.07,964.33,
2016-04-02T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,11.61,15.92,965.0,
2016-04-03T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,15.8,21.95,961.19,
2016-04-04T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,15.45,20.23,957.87,
2016-04-05T00:00+0100,2016,Zch_Rosengartenstrasse,191.02,13.58,18.69,958.69,
2016-04-06T00:00+0100,2016,Zch_Rosengartenstrasse,381.96,11.91,16.22,964.43,
2016-04-07T00:00+0100,2016,Zch_Rosengartenstrasse,55.85,9.03,11.62,962.89,
2016-04-08T00:00+0100,2016,Zch_Rosengartenstrasse,427.45,6.65,8.24,961.02,
2016-04-09T00:00+0100,2016,Zch_Rosengartenstrasse,57.53,7.44,9.05,957.98,
2016-04-10T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,11.56,16.41,959.7,
2016-04-11T00:00+0100,2016,Zch_Rosengartenstrasse,12.6,12.66,20.2,960.09,
2016-04-12T00:00+0100,2016,Zch_Rosengartenstrasse,185.88,13.45,19.19,960.8,
2016-04-13T00:00+0100,2016,Zch_Rosengartenstrasse,251.9,10.52,13.45,959.73,
2016-04-14T00:00+0100,2016,Zch_Rosengartenstrasse,192.13,10.66,15.46,963.07,
2016-04-15T00:00+0100,2016,Zch_Rosengartenstrasse,275.73,11.43,14.51,959.55,
2016-04-16T00:00+0100,2016,Zch_Rosengartenstrasse,164.18,12.07,17.69,956.51,
2016-04-17T00:00+0100,2016,Zch_Rosengartenstrasse,554.53,9.89,12.29,960.35,
2016-04-18T00:00+0100,2016,Zch_Rosengartenstrasse,602.33,5.15,6.31,969.91,
2016-04-19T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,8.94,15.06,974.7,
2016-04-20T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,12.06,18.14,974.38,
2016-04-21T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,13.88,21.22,970.41,
2016-04-22T00:00+0100,2016,Zch_Rosengartenstrasse,0.07,15.76,21.0,965.0,
2016-04-23T00:00+0100,2016,Zch_Rosengartenstrasse,893.43,10.53,14.31,959.55,
2016-04-24T00:00+0100,2016,Zch_Rosengartenstrasse,159.74,5.08,8.06,963.23,
2016-04-25T00:00+0100,2016,Zch_Rosengartenstrasse,106.58,4.86,8.27,963.11,
2016-04-26T00:00+0100,2016,Zch_Rosengartenstrasse,322.21,6.41,8.24,956.03,
2016-04-27T00:00+0100,2016,Zch_Rosengartenstrasse,140.27,4.59,8.1,962.12,
2016-04-28T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,7.19,11.89,964.9,
2016-04-29T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,10.47,17.02,966.62,
2016-04-30T00:00+0100,2016,Zch_Rosengartenstrasse,119.85,10.86,18.51,964.4,
2016-05-01T00:00+0100,2016,Zch_Rosengartenstrasse,911.38,6.53,7.16,967.85,
2016-05-02T00:00+0100,2016,Zch_Rosengartenstrasse,63.25,10.06,15.41,971.08,
2016-05-03T00:00+0100,2016,Zch_Rosengartenstrasse,90.73,11.04,16.93,971.57,
2016-05-04T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,10.74,15.91,974.93,
2016-05-05T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,13.16,19.84,969.4,
2016-05-06T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,16.09,23.08,964.74,
2016-05-07T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,16.98,22.71,961.01,
2016-05-08T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,17.83,24.64,960.1,
2016-05-09T00:00+0100,2016,Zch_Rosengartenstrasse,44.75,18.04,23.01,961.61,
2016-05-10T00:00+0100,2016,Zch_Rosengartenstrasse,31.02,18.88,23.41,959.16,
2016-05-11T00:00+0100,2016,Zch_Rosengartenstrasse,11.92,17.26,20.65,952.95,
2016-05-12T00:00+0100,2016,Zch_Rosengartenstrasse,1134.22,11.76,15.09,950.7,
2016-05-13T00:00+0100,2016,Zch_Rosengartenstrasse,1000.53,11.21,12.71,951.88,
2016-05-14T00:00+0100,2016,Zch_Rosengartenstrasse,521.57,11.71,14.12,959.87,
2016-05-15T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,9.74,13.33,969.25,
2016-05-16T00:00+0100,2016,Zch_Rosengartenstrasse,124.4,9.72,12.51,970.82,
2016-05-17T00:00+0100,2016,Zch_Rosengartenstrasse,24.03,12.25,16.88,968.83,
2016-05-18T00:00+0100,2016,Zch_Rosengartenstrasse,131.73,14.95,21.25,962.64,
2016-05-19T00:00+0100,2016,Zch_Rosengartenstrasse,271.2,10.48,12.77,964.09,
2016-05-20T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,13.26,19.09,970.95,
2016-05-21T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,17.84,24.76,967.71,
2016-05-22T00:00+0100,2016,Zch_Rosengartenstrasse,0.17,18.89,27.04,961.57,
2016-05-23T00:00+0100,2016,Zch_Rosengartenstrasse,1012.4,9.12,12.8,965.25,
2016-05-24T00:00+0100,2016,Zch_Rosengartenstrasse,187.62,11.69,14.63,965.33,
2016-05-25T00:00+0100,2016,Zch_Rosengartenstrasse,16.95,15.05,20.77,964.14,
2016-05-26T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,19.61,25.55,964.67,
2016-05-27T00:00+0100,2016,Zch_Rosengartenstrasse,12.57,21.02,26.97,964.03,
2016-05-28T00:00+0100,2016,Zch_Rosengartenstrasse,261.17,19.09,23.1,962.5,
2016-05-29T00:00+0100,2016,Zch_Rosengartenstrasse,462.33,15.8,17.28,957.82,
2016-05-30T00:00+0100,2016,Zch_Rosengartenstrasse,126.57,16.02,19.14,958.55,
2016-05-31T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,16.47,19.71,961.96,
2016-06-01T00:00+0100,2016,Zch_Rosengartenstrasse,143.73,15.99,20.81,964.14,
2016-06-02T00:00+0100,2016,Zch_Rosengartenstrasse,45.58,16.14,19.88,961.89,
2016-06-03T00:00+0100,2016,Zch_Rosengartenstrasse,348.8,15.84,18.7,961.65,
2016-06-04T00:00+0100,2016,Zch_Rosengartenstrasse,50.4,16.43,18.78,963.3,
2016-06-05T00:00+0100,2016,Zch_Rosengartenstrasse,98.92,16.72,20.09,966.96,
2016-06-06T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,19.26,24.49,968.74,
2016-06-07T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,20.65,25.23,970.6,
2016-06-08T00:00+0100,2016,Zch_Rosengartenstrasse,486.67,16.35,17.98,969.58,
2016-06-09T00:00+0100,2016,Zch_Rosengartenstrasse,187.46,16.9,20.78,966.83,
2016-06-10T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,18.84,24.28,962.6,
2016-06-11T00:00+0100,2016,Zch_Rosengartenstrasse,138.68,17.29,19.45,962.12,
2016-06-12T00:00+0100,2016,Zch_Rosengartenstrasse,170.58,15.97,18.12,962.18,
2016-06-13T00:00+0100,2016,Zch_Rosengartenstrasse,538.98,14.87,17.72,957.16,
2016-06-14T00:00+0100,2016,Zch_Rosengartenstrasse,96.29,15.18,17.31,954.52,
2016-06-15T00:00+0100,2016,Zch_Rosengartenstrasse,55.53,15.18,18.44,954.08,
2016-06-16T00:00+0100,2016,Zch_Rosengartenstrasse,593.65,14.07,15.68,954.4,
2016-06-17T00:00+0100,2016,Zch_Rosengartenstrasse,229.58,14.92,20.53,961.87,
2016-06-18T00:00+0100,2016,Zch_Rosengartenstrasse,153.7,14.99,19.42,968.87,
2016-06-19T00:00+0100,2016,Zch_Rosengartenstrasse,184.77,14.05,15.51,972.93,
2016-06-20T00:00+0100,2016,Zch_Rosengartenstrasse,124.03,17.13,21.89,972.17,
2016-06-21T00:00+0100,2016,Zch_Rosengartenstrasse,126.33,17.1,19.63,973.15,
2016-06-22T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,23.5,29.33,972.98,
2016-06-23T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,26.06,32.95,970.15,
2016-06-24T00:00+0100,2016,Zch_Rosengartenstrasse,79.3,26.0,32.18,967.69,
2016-06-25T00:00+0100,2016,Zch_Rosengartenstrasse,474.42,19.18,23.53,966.34,
2016-06-26T00:00+0100,2016,Zch_Rosengartenstrasse,1.22,17.49,20.35,969.4,
2016-06-27T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,19.05,23.11,971.46,
2016-06-28T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,20.96,26.09,968.35,
2016-06-29T00:00+0100,2016,Zch_Rosengartenstrasse,96.98,21.68,26.41,965.6,
2016-06-30T00:00+0100,2016,Zch_Rosengartenstrasse,329.68,19.48,23.81,966.87,
2016-07-01T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,21.75,27.1,967.71,
2016-07-02T00:00+0100,2016,Zch_Rosengartenstrasse,426.05,17.19,20.23,968.66,
2016-07-03T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,18.12,22.11,972.01,
2016-07-04T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,20.17,26.09,970.52,
2016-07-05T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,21.61,26.12,968.23,
2016-07-06T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,21.27,24.69,970.34,
2016-07-07T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,21.3,26.42,970.34,
2016-07-08T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,23.1,28.74,969.03,
2016-07-09T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,24.56,28.67,970.55,
2016-07-10T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,25.56,32.55,965.67,
2016-07-11T00:00+0100,2016,Zch_Rosengartenstrasse,100.7,24.51,29.48,964.55,
2016-07-12T00:00+0100,2016,Zch_Rosengartenstrasse,1001.25,17.44,19.68,965.56,
2016-07-13T00:00+0100,2016,Zch_Rosengartenstrasse,213.85,14.08,16.34,966.82,
2016-07-14T00:00+0100,2016,Zch_Rosengartenstrasse,304.28,12.45,15.4,970.74,
2016-07-15T00:00+0100,2016,Zch_Rosengartenstrasse,9.17,14.24,17.98,975.82,
2016-07-16T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,16.27,21.5,975.83,
2016-07-17T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,20.36,27.2,972.8,
2016-07-18T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,23.35,29.92,971.66,
2016-07-19T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,24.85,30.78,970.2,
2016-07-20T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,,,967.02,
2016-07-21T00:00+0100,2016,Zch_Rosengartenstrasse,78.02,24.44,27.82,966.62,
2016-07-22T00:00+0100,2016,Zch_Rosengartenstrasse,121.32,21.11,24.65,966.12,
2016-07-23T00:00+0100,2016,Zch_Rosengartenstrasse,0.02,21.61,25.04,968.04,
2016-07-24T00:00+0100,2016,Zch_Rosengartenstrasse,45.43,22.51,27.04,969.47,
2016-07-25T00:00+0100,2016,Zch_Rosengartenstrasse,166.48,21.26,25.59,969.93,
2016-07-26T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,22.42,27.51,969.72,
2016-07-27T00:00+0100,2016,Zch_Rosengartenstrasse,37.55,21.53,26.24,968.67,
2016-07-28T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,21.55,26.04,968.31,
2016-07-29T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-07-30T00:00+0100,2016,Zch_Rosengartenstrasse,,,,,
2016-07-31T00:00+0100,2016,Zch_Rosengartenstrasse,309.83,20.03,22.04,965.63,
2016-08-01T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,19.46,23.87,969.88,
2016-08-02T00:00+0100,2016,Zch_Rosengartenstrasse,100.48,19.79,24.42,969.76,
2016-08-03T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,22.12,27.88,967.11,
2016-08-04T00:00+0100,2016,Zch_Rosengartenstrasse,299.12,21.74,28.41,964.08,
2016-08-05T00:00+0100,2016,Zch_Rosengartenstrasse,258.47,16.51,18.69,969.95,
2016-08-06T00:00+0100,2016,Zch_Rosengartenstrasse,5.47,18.68,22.58,976.35,
2016-08-07T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,19.94,24.91,977.08,
2016-08-08T00:00+0100,2016,Zch_Rosengartenstrasse,0.0,21.54,27.34,972.16,
2016-08-09T00:00+0100,2016,Zch_Rosengartenstrasse,329.32,16.6,20.72,970.96,
