Datum,Year,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2021-05-18T00:00+0100,2021,Zch_Stampfenbachstrasse,2.12,9.55,6.69,69.52,77.98,0.0,7.11,4.58,0.11,0.79,9833.12
2021-05-19T00:00+0100,2021,Zch_Stampfenbachstrasse,2.52,10.88,7.71,68.95,79.82,0.0,7.29,4.99,0.11,0.75,6909.27
2021-05-20T00:00+0100,2021,Zch_Stampfenbachstrasse,2.7,13.01,8.97,66.74,87.38,0.0,7.03,4.63,0.13,0.79,10854.5
2021-05-21T00:00+0100,2021,Zch_Stampfenbachstrasse,3.6,16.89,11.72,59.06,87.84,0.0,7.78,4.95,0.14,0.77,10487.05
2021-05-22T00:00+0100,2021,Zch_Stampfenbachstrasse,0.58,5.45,3.31,78.79,90.66,0.0,6.5,4.24,0.1,0.76,8380.88
2021-05-23T00:00+0100,2021,Zch_Stampfenbachstrasse,1.04,6.98,4.48,73.97,85.66,0.0,5.67,4.03,0.11,0.86,8290.5
2021-05-24T00:00+0100,2021,Zch_Stampfenbachstrasse,3.04,17.23,11.45,45.18,76.47,0.0,9.02,6.08,0.17,0.96,14809.3
2021-05-25T00:00+0100,2021,Zch_Stampfenbachstrasse,0.92,5.99,3.87,75.08,85.94,0.0,7.9,4.76,0.09,0.86,8116.87
2021-05-26T00:00+0100,2021,Zch_Stampfenbachstrasse,2.47,11.55,8.02,62.29,80.52,0.0,9.43,5.56,0.12,0.9,10961.19
2021-05-27T00:00+0100,2021,Zch_Stampfenbachstrasse,5.28,18.19,13.75,64.26,80.84,0.0,6.76,4.65,0.14,0.88,11462.47
2021-05-28T00:00+0100,2021,Zch_Stampfenbachstrasse,9.0,20.7,18.04,60.6,96.93,0.0,9.73,6.15,0.18,1.12,16903.24
2021-05-29T00:00+0100,2021,Zch_Stampfenbachstrasse,2.92,11.83,8.53,74.53,98.25,0.0,10.1,6.96,0.15,1.22,13798.43
2021-05-30T00:00+0100,2021,Zch_Stampfenbachstrasse,1.74,9.02,6.11,82.25,100.41,0.0,9.89,6.2,0.13,1.25,11170.7
2021-05-31T00:00+0100,2021,Zch_Stampfenbachstrasse,5.58,17.59,13.67,84.49,114.05,0.0,13.16,7.52,0.15,1.41,15432.0
2021-06-01T00:00+0100,2021,Zch_Stampfenbachstrasse,5.3,21.09,15.27,84.63,111.71,0.0,14.82,8.25,0.17,1.34,15102.82
2021-06-02T00:00+0100,2021,Zch_Stampfenbachstrasse,3.71,17.76,12.26,92.09,131.13,3.0,15.95,8.86,0.16,1.0,13575.37
2021-06-03T00:00+0100,2021,Zch_Stampfenbachstrasse,5.62,20.39,15.17,70.41,100.57,0.0,13.99,8.66,0.17,0.86,14424.88
2021-06-04T00:00+0100,2021,Zch_Stampfenbachstrasse,4.32,20.89,14.39,61.28,91.68,0.0,15.01,9.27,0.18,0.84,20105.99
2021-06-05T00:00+0100,2021,Zch_Stampfenbachstrasse,1.92,10.49,7.02,69.44,87.69,0.0,8.02,5.22,0.12,0.67,10316.29
2021-06-06T00:00+0100,2021,Zch_Stampfenbachstrasse,2.44,9.01,6.66,53.38,71.45,0.0,7.35,5.15,0.14,0.62,10501.51
2021-06-07T00:00+0100,2021,Zch_Stampfenbachstrasse,6.99,17.23,14.61,43.14,61.67,0.0,11.19,8.27,0.19,0.55,12904.88
2021-06-08T00:00+0100,2021,Zch_Stampfenbachstrasse,6.36,18.59,14.82,58.99,89.11,0.0,11.13,7.93,0.16,0.64,14296.57
2021-06-09T00:00+0100,2021,Zch_Stampfenbachstrasse,5.81,18.59,14.38,70.51,107.75,0.0,15.68,11.4,0.18,0.69,13583.81
2021-06-10T00:00+0100,2021,Zch_Stampfenbachstrasse,5.51,16.62,13.11,70.19,108.91,0.0,13.45,9.11,0.17,0.71,15366.36
2021-06-11T00:00+0100,2021,Zch_Stampfenbachstrasse,6.57,20.93,16.22,74.27,112.76,0.0,14.82,10.44,0.2,0.8,15905.43
2021-06-12T00:00+0100,2021,Zch_Stampfenbachstrasse,2.29,12.88,8.57,75.86,132.37,4.0,15.72,10.92,0.15,0.76,9689.46
2021-06-13T00:00+0100,2021,Zch_Stampfenbachstrasse,2.41,9.09,6.69,72.38,99.08,0.0,11.25,7.65,0.13,0.8,10001.41
2021-06-14T00:00+0100,2021,Zch_Stampfenbachstrasse,5.78,19.57,14.87,80.82,110.86,0.0,12.69,7.24,0.17,1.1,16958.99
2021-06-15T00:00+0100,2021,Zch_Stampfenbachstrasse,5.87,23.82,17.16,80.13,120.36,1.0,14.46,7.89,0.18,1.02,17728.69
2021-06-16T00:00+0100,2021,Zch_Stampfenbachstrasse,5.71,25.68,18.01,84.68,139.39,3.0,15.07,8.17,0.2,1.09,16595.97
2021-06-17T00:00+0100,2021,Zch_Stampfenbachstrasse,4.32,22.97,15.47,99.76,154.81,9.0,21.55,11.57,0.19,1.07,13478.73
2021-06-18T00:00+0100,2021,Zch_Stampfenbachstrasse,3.43,18.03,12.18,96.48,135.55,6.0,21.86,12.12,0.16,0.97,12464.36
2021-06-19T00:00+0100,2021,Zch_Stampfenbachstrasse,3.3,14.21,10.08,77.96,109.5,0.0,25.48,14.45,0.19,0.76,11654.96
2021-06-20T00:00+0100,2021,Zch_Stampfenbachstrasse,1.67,9.06,6.07,70.63,91.79,0.0,26.8,11.68,0.12,0.77,10030.56
2021-06-21T00:00+0100,2021,Zch_Stampfenbachstrasse,3.02,10.92,8.13,72.59,92.78,0.0,14.15,7.24,0.09,0.74,14140.27
2021-06-22T00:00+0100,2021,Zch_Stampfenbachstrasse,3.34,13.29,9.63,63.0,91.72,0.0,10.22,6.25,0.11,0.68,14723.26
2021-06-23T00:00+0100,2021,Zch_Stampfenbachstrasse,4.9,13.82,11.16,68.47,88.65,0.0,9.13,6.06,0.13,0.68,10444.47
2021-06-24T00:00+0100,2021,Zch_Stampfenbachstrasse,2.69,11.42,8.13,69.48,93.52,0.0,7.99,5.18,0.1,0.65,11559.18
2021-06-25T00:00+0100,2021,Zch_Stampfenbachstrasse,2.31,10.63,7.42,59.14,73.4,0.0,10.79,7.35,0.11,0.7,9000.09
2021-06-26T00:00+0100,2021,Zch_Stampfenbachstrasse,4.12,14.89,11.09,58.98,95.93,0.0,11.23,8.05,0.17,0.81,12471.24
2021-06-27T00:00+0100,2021,Zch_Stampfenbachstrasse,2.74,13.33,9.17,66.12,94.13,0.0,11.66,8.34,0.17,0.86,11675.79
2021-06-28T00:00+0100,2021,Zch_Stampfenbachstrasse,3.88,13.13,9.97,70.21,109.2,0.0,12.67,7.85,0.13,0.77,14682.32
2021-06-29T00:00+0100,2021,Zch_Stampfenbachstrasse,4.3,13.0,10.25,60.93,85.11,0.0,8.48,5.65,0.11,0.68,12288.29
2021-06-30T00:00+0100,2021,Zch_Stampfenbachstrasse,1.41,7.12,4.86,65.1,80.72,0.0,7.08,4.43,0.07,0.65,6594.52
2021-07-01T00:00+0100,2021,Zch_Stampfenbachstrasse,2.84,10.66,7.85,51.46,67.58,0.0,9.49,6.23,0.1,0.68,9215.45
2021-07-02T00:00+0100,2021,Zch_Stampfenbachstrasse,4.25,14.83,11.16,61.4,94.58,0.0,12.23,8.11,0.14,0.78,12876.01
2021-07-03T00:00+0100,2021,Zch_Stampfenbachstrasse,2.72,13.77,9.38,63.3,106.33,0.0,11.8,8.44,0.14,0.82,10722.18
2021-07-04T00:00+0100,2021,Zch_Stampfenbachstrasse,1.63,7.16,5.05,55.96,81.62,0.0,8.27,5.79,0.1,0.68,9598.01
2021-07-05T00:00+0100,2021,Zch_Stampfenbachstrasse,5.84,14.75,12.4,44.9,63.43,0.0,8.87,5.05,0.14,0.75,15814.18
2021-07-06T00:00+0100,2021,Zch_Stampfenbachstrasse,7.44,15.51,14.07,38.43,65.75,0.0,9.13,5.43,0.13,0.8,14605.58
2021-07-07T00:00+0100,2021,Zch_Stampfenbachstrasse,8.37,21.51,17.95,37.95,60.24,0.0,8.94,5.65,0.15,0.75,17160.13
2021-07-08T00:00+0100,2021,Zch_Stampfenbachstrasse,7.53,18.08,15.49,39.46,80.72,0.0,9.6,6.47,0.13,0.75,13581.57
2021-07-09T00:00+0100,2021,Zch_Stampfenbachstrasse,4.55,14.23,11.09,55.48,80.14,0.0,9.51,6.01,0.12,0.82,12810.24
2021-07-10T00:00+0100,2021,Zch_Stampfenbachstrasse,2.75,10.94,7.93,60.51,98.74,0.0,10.74,7.33,0.12,0.93,12030.6
2021-07-11T00:00+0100,2021,Zch_Stampfenbachstrasse,1.74,5.85,4.45,68.32,79.86,0.0,6.96,4.89,0.09,0.85,8338.01
2021-07-12T00:00+0100,2021,Zch_Stampfenbachstrasse,5.48,15.65,12.58,58.86,94.81,0.0,11.98,7.22,0.14,0.91,14864.78
2021-07-13T00:00+0100,2021,Zch_Stampfenbachstrasse,3.9,13.46,10.17,56.91,67.21,0.0,6.32,4.26,0.12,0.79,12134.19
2021-07-14T00:00+0100,2021,Zch_Stampfenbachstrasse,5.05,15.3,12.05,46.47,66.78,0.0,8.35,5.01,0.13,0.82,13546.35
2021-07-15T00:00+0100,2021,Zch_Stampfenbachstrasse,1.75,8.26,5.72,52.85,67.51,0.0,5.98,3.73,0.09,0.8,7218.99
2021-07-16T00:00+0100,2021,Zch_Stampfenbachstrasse,5.78,17.59,13.83,44.26,67.77,0.0,8.09,5.15,0.16,0.89,14333.52
2021-07-17T00:00+0100,2021,Zch_Stampfenbachstrasse,4.38,14.84,11.28,42.48,70.09,0.0,13.25,9.27,0.18,0.91,13158.0
2021-07-18T00:00+0100,2021,Zch_Stampfenbachstrasse,1.99,9.28,6.45,52.81,74.96,0.0,16.81,10.94,0.14,0.96,11101.9
2021-07-19T00:00+0100,2021,Zch_Stampfenbachstrasse,5.89,13.68,11.88,50.16,73.6,0.0,16.67,9.97,0.14,1.05,12661.24
2021-07-20T00:00+0100,2021,Zch_Stampfenbachstrasse,4.49,15.47,11.69,76.61,107.64,0.0,20.52,13.84,0.18,1.19,14741.17
2021-07-21T00:00+0100,2021,Zch_Stampfenbachstrasse,4.45,19.4,13.71,86.16,121.48,4.0,21.6,14.67,0.21,1.38,16893.97
2021-07-22T00:00+0100,2021,Zch_Stampfenbachstrasse,3.26,17.2,11.61,95.32,138.61,7.0,22.15,14.35,0.19,1.26,12397.42
2021-07-23T00:00+0100,2021,Zch_Stampfenbachstrasse,4.06,20.04,13.73,101.97,142.89,9.0,23.13,14.51,0.2,1.41,13484.79
2021-07-24T00:00+0100,2021,Zch_Stampfenbachstrasse,2.22,14.55,9.39,,,,19.99,13.38,0.18,1.17,11369.11
2021-07-25T00:00+0100,2021,Zch_Stampfenbachstrasse,1.96,10.09,6.84,,,,12.54,9.38,0.15,1.0,11145.23
2021-07-26T00:00+0100,2021,Zch_Stampfenbachstrasse,3.12,12.06,8.81,,,,10.8,7.49,0.15,1.04,10871.35
2021-07-27T00:00+0100,2021,Zch_Stampfenbachstrasse,7.12,17.51,14.87,44.17,80.75,0.0,12.93,8.53,0.17,1.06,14563.03
2021-07-28T00:00+0100,2021,Zch_Stampfenbachstrasse,5.26,16.85,13.03,52.83,77.32,0.0,10.0,6.85,0.16,1.07,13978.1
2021-07-29T00:00+0100,2021,Zch_Stampfenbachstrasse,2.86,11.25,8.17,59.27,93.01,0.0,11.55,7.42,0.15,1.17,11318.45
2021-07-30T00:00+0100,2021,Zch_Stampfenbachstrasse,2.89,14.93,10.12,65.16,99.83,0.0,12.88,8.64,0.16,1.14,9902.53
2021-07-31T00:00+0100,2021,Zch_Stampfenbachstrasse,1.25,5.83,4.05,57.78,72.11,0.0,10.29,6.71,0.11,1.15,7877.51
2021-08-01T00:00+0100,2021,Zch_Stampfenbachstrasse,1.18,6.95,4.58,60.01,74.09,0.0,9.95,7.71,0.1,1.25,6126.16
2021-08-02T00:00+0100,2021,Zch_Stampfenbachstrasse,2.91,11.19,8.18,53.55,77.78,0.0,12.0,8.81,0.13,1.26,7868.82
2021-08-03T00:00+0100,2021,Zch_Stampfenbachstrasse,3.77,12.15,9.38,49.98,77.55,0.0,8.49,5.55,0.12,1.18,11634.02
2021-08-04T00:00+0100,2021,Zch_Stampfenbachstrasse,4.88,14.97,11.74,57.15,78.44,0.0,7.75,5.24,0.14,1.15,10758.21
2021-08-05T00:00+0100,2021,Zch_Stampfenbachstrasse,3.5,11.61,8.88,48.27,64.93,0.0,8.12,5.32,0.14,1.14,10921.51
2021-08-06T00:00+0100,2021,Zch_Stampfenbachstrasse,2.98,10.09,7.66,52.0,70.71,0.0,8.35,5.26,0.14,1.22,11161.26
2021-08-07T00:00+0100,2021,Zch_Stampfenbachstrasse,2.78,11.14,8.05,48.35,70.82,0.0,8.07,5.5,0.16,1.22,11807.8
2021-08-08T00:00+0100,2021,Zch_Stampfenbachstrasse,1.76,7.62,5.4,46.37,54.22,0.0,7.4,4.79,0.13,1.27,12796.35
2021-08-09T00:00+0100,2021,Zch_Stampfenbachstrasse,6.74,16.07,13.81,39.23,71.78,0.0,9.33,5.92,0.19,1.34,12989.1
2021-08-10T00:00+0100,2021,Zch_Stampfenbachstrasse,5.47,18.05,13.83,51.3,101.21,0.0,11.72,7.43,0.22,1.42,13590.33
2021-08-11T00:00+0100,2021,Zch_Stampfenbachstrasse,5.22,20.14,14.72,59.16,109.98,0.0,15.86,10.57,0.24,1.46,13359.5
2021-08-12T00:00+0100,2021,Zch_Stampfenbachstrasse,6.04,22.97,16.86,69.79,130.05,5.0,20.11,13.03,0.28,1.58,14790.66
2021-08-13T00:00+0100,2021,Zch_Stampfenbachstrasse,2.27,14.16,9.22,82.63,109.94,0.0,19.82,10.4,0.17,1.46,10200.92
2021-08-14T00:00+0100,2021,Zch_Stampfenbachstrasse,2.69,15.39,10.21,73.86,127.11,5.0,27.02,15.13,0.24,1.46,11291.09
2021-08-15T00:00+0100,2021,Zch_Stampfenbachstrasse,2.11,14.14,9.09,80.97,137.81,4.0,31.53,17.9,0.25,1.5,9789.11
2021-08-16T00:00+0100,2021,Zch_Stampfenbachstrasse,1.68,8.3,5.69,67.77,100.19,0.0,12.64,7.34,0.12,1.54,8963.95
2021-08-17T00:00+0100,2021,Zch_Stampfenbachstrasse,3.08,10.02,7.71,65.77,84.82,0.0,15.2,11.5,0.14,1.56,7568.44
2021-08-18T00:00+0100,2021,Zch_Stampfenbachstrasse,2.33,8.97,6.56,64.41,76.77,0.0,13.04,8.87,0.14,1.54,8366.69
2021-08-19T00:00+0100,2021,Zch_Stampfenbachstrasse,5.25,14.9,12.0,53.87,73.15,0.0,9.24,5.79,0.16,1.71,13063.19
2021-08-20T00:00+0100,2021,Zch_Stampfenbachstrasse,5.89,20.97,15.69,58.87,102.52,0.0,13.59,8.1,0.2,1.64,15200.4
2021-08-21T00:00+0100,2021,Zch_Stampfenbachstrasse,3.54,20.83,13.73,61.25,102.09,0.0,16.91,10.86,0.26,1.66,14244.52
2021-08-22T00:00+0100,2021,Zch_Stampfenbachstrasse,1.48,8.23,5.49,60.52,75.4,0.0,9.88,7.06,0.15,1.55,6337.42
2021-08-23T00:00+0100,2021,Zch_Stampfenbachstrasse,4.93,12.07,10.26,51.36,74.97,0.0,8.78,5.67,0.15,0.99,11559.27
2021-08-24T00:00+0100,2021,Zch_Stampfenbachstrasse,4.42,10.06,8.81,57.61,66.4,0.0,9.69,6.51,0.16,0.27,9045.12
2021-08-25T00:00+0100,2021,Zch_Stampfenbachstrasse,5.78,15.3,12.64,45.24,60.09,0.0,11.4,8.1,0.19,0.33,13973.0
2021-08-26T00:00+0100,2021,Zch_Stampfenbachstrasse,5.82,16.79,13.44,47.94,97.76,0.0,14.1,9.41,0.18,0.32,9326.03
2021-08-27T00:00+0100,2021,Zch_Stampfenbachstrasse,5.89,16.79,13.5,55.89,74.36,0.0,10.92,6.88,0.17,0.41,14190.74
2021-08-28T00:00+0100,2021,Zch_Stampfenbachstrasse,3.36,13.91,9.96,45.1,62.94,0.0,8.45,5.94,0.18,0.35,13042.72
2021-08-29T00:00+0100,2021,Zch_Stampfenbachstrasse,1.57,8.53,5.72,45.0,57.98,0.0,7.85,6.1,0.16,0.28,5001.42
2021-08-30T00:00+0100,2021,Zch_Stampfenbachstrasse,5.84,18.11,14.15,41.05,60.98,0.0,9.63,6.94,0.21,0.37,14273.11
2021-08-31T00:00+0100,2021,Zch_Stampfenbachstrasse,6.69,16.55,14.02,47.3,73.25,0.0,10.58,7.47,0.2,0.4,15540.41
2021-09-01T00:00+0100,2021,Zch_Stampfenbachstrasse,5.79,14.47,12.21,59.24,85.4,0.0,12.64,9.02,0.19,0.52,12896.84
2021-09-02T00:00+0100,2021,Zch_Stampfenbachstrasse,9.12,22.83,19.25,54.3,80.15,0.0,14.15,9.71,0.22,0.55,15790.46
2021-09-03T00:00+0100,2021,Zch_Stampfenbachstrasse,7.45,27.3,20.25,60.76,103.58,0.0,16.21,10.58,0.25,0.6,18519.11
2021-09-04T00:00+0100,2021,Zch_Stampfenbachstrasse,4.8,22.79,15.77,62.04,106.01,0.0,15.75,11.07,0.27,0.57,16253.53
2021-09-05T00:00+0100,2021,Zch_Stampfenbachstrasse,2.7,18.41,11.8,64.52,109.12,0.0,14.28,9.9,0.23,0.59,14519.61
2021-09-06T00:00+0100,2021,Zch_Stampfenbachstrasse,14.63,33.12,29.05,59.48,99.86,0.0,16.09,10.14,0.25,0.69,21222.51
2021-09-07T00:00+0100,2021,Zch_Stampfenbachstrasse,10.04,31.96,24.76,60.68,104.47,0.0,19.99,12.12,0.25,0.71,17125.74
2021-09-08T00:00+0100,2021,Zch_Stampfenbachstrasse,8.45,32.24,23.64,61.87,108.43,0.0,21.47,13.86,0.28,0.69,18527.19
2021-09-09T00:00+0100,2021,Zch_Stampfenbachstrasse,3.04,16.31,10.97,79.66,110.05,0.0,16.44,10.62,0.18,0.59,11157.07
2021-09-10T00:00+0100,2021,Zch_Stampfenbachstrasse,3.72,17.69,12.23,66.07,96.42,0.0,20.04,13.03,0.18,0.51,10328.04
2021-09-11T00:00+0100,2021,Zch_Stampfenbachstrasse,2.15,10.95,7.45,64.62,82.95,0.0,11.6,8.45,0.15,0.54,8979.58
2021-09-12T00:00+0100,2021,Zch_Stampfenbachstrasse,3.08,13.72,9.64,44.68,71.38,0.0,10.3,7.63,0.19,0.57,13004.5
2021-09-13T00:00+0100,2021,Zch_Stampfenbachstrasse,8.0,22.24,18.04,47.09,97.02,0.0,14.02,9.26,0.23,0.61,14258.14
2021-09-14T00:00+0100,2021,Zch_Stampfenbachstrasse,12.07,34.23,27.58,43.19,90.39,0.0,19.14,11.34,0.3,0.68,17930.14
2021-09-15T00:00+0100,2021,Zch_Stampfenbachstrasse,12.03,32.13,26.45,28.04,59.01,0.0,19.2,12.91,0.28,0.58,14594.42
2021-09-16T00:00+0100,2021,Zch_Stampfenbachstrasse,5.35,15.61,12.45,44.53,60.15,0.0,12.87,8.25,0.16,0.47,10976.18
2021-09-17T00:00+0100,2021,Zch_Stampfenbachstrasse,6.64,19.33,15.43,52.55,81.33,0.0,12.31,8.62,0.2,0.65,15288.98
2021-09-18T00:00+0100,2021,Zch_Stampfenbachstrasse,5.12,18.25,13.65,51.96,84.3,0.0,11.19,8.11,0.21,0.74,17940.9
2021-09-19T00:00+0100,2021,Zch_Stampfenbachstrasse,1.06,10.36,6.27,66.57,97.17,0.0,8.19,6.11,0.15,0.62,17042.73
2021-09-20T00:00+0100,2021,Zch_Stampfenbachstrasse,9.73,23.34,20.0,36.9,62.91,0.0,7.94,5.4,0.22,0.66,17662.53
2021-09-21T00:00+0100,2021,Zch_Stampfenbachstrasse,9.36,18.64,17.25,38.39,75.5,0.0,14.12,10.41,0.22,0.74,14216.43
2021-09-22T00:00+0100,2021,Zch_Stampfenbachstrasse,9.03,21.32,18.39,43.13,75.89,0.0,16.94,12.22,0.22,0.98,19006.84
2021-09-23T00:00+0100,2021,Zch_Stampfenbachstrasse,11.93,29.76,25.12,32.74,72.83,0.0,17.41,11.97,0.29,0.84,22069.01
2021-09-24T00:00+0100,2021,Zch_Stampfenbachstrasse,15.5,33.04,29.71,29.14,85.05,0.0,18.22,12.68,0.34,0.73,19018.57
2021-09-25T00:00+0100,2021,Zch_Stampfenbachstrasse,10.64,32.14,25.34,25.79,65.56,0.0,16.9,11.96,0.36,0.91,19605.74
2021-09-26T00:00+0100,2021,Zch_Stampfenbachstrasse,2.81,13.5,9.32,43.99,70.44,0.0,13.07,9.16,0.16,1.02,13759.95
2021-09-27T00:00+0100,2021,Zch_Stampfenbachstrasse,8.6,23.63,19.26,41.07,79.8,0.0,14.47,9.84,0.23,0.95,18240.0
2021-09-28T00:00+0100,2021,Zch_Stampfenbachstrasse,5.9,14.71,12.42,53.61,69.54,0.0,8.36,5.54,0.17,0.84,15326.0
2021-09-29T00:00+0100,2021,Zch_Stampfenbachstrasse,2.57,12.73,8.72,52.03,77.3,0.0,9.9,6.34,0.14,0.76,10366.33
2021-09-30T00:00+0100,2021,Zch_Stampfenbachstrasse,10.57,25.04,21.57,46.31,70.47,0.0,8.86,5.55,0.22,1.06,20806.37
2021-10-01T00:00+0100,2021,Zch_Stampfenbachstrasse,18.65,36.29,33.93,22.65,67.22,0.0,14.2,8.73,0.31,0.96,24731.4
2021-10-02T00:00+0100,2021,Zch_Stampfenbachstrasse,4.3,22.07,14.99,42.08,84.36,0.0,12.36,8.35,0.24,0.97,14634.68
2021-10-03T00:00+0100,2021,Zch_Stampfenbachstrasse,4.73,22.42,15.52,38.76,88.47,0.0,12.35,8.76,0.22,0.94,11147.53
2021-10-04T00:00+0100,2021,Zch_Stampfenbachstrasse,5.91,17.37,13.82,56.91,90.73,0.0,6.41,4.49,0.15,0.82,12530.12
2021-10-05T00:00+0100,2021,Zch_Stampfenbachstrasse,4.72,15.07,11.67,40.36,66.37,0.0,7.76,5.45,0.15,0.76,11737.18
2021-10-06T00:00+0100,2021,Zch_Stampfenbachstrasse,3.72,12.76,9.66,56.7,66.15,0.0,7.29,4.73,0.15,0.81,10904.73
2021-10-07T00:00+0100,2021,Zch_Stampfenbachstrasse,9.85,19.54,18.11,44.15,61.18,0.0,7.34,5.1,0.2,1.03,20219.97
2021-10-08T00:00+0100,2021,Zch_Stampfenbachstrasse,7.93,17.26,15.38,36.95,49.56,0.0,13.91,10.27,0.22,1.14,16174.77
2021-10-09T00:00+0100,2021,Zch_Stampfenbachstrasse,4.39,14.35,11.03,41.71,56.55,0.0,18.48,13.82,0.21,1.17,10768.62
2021-10-10T00:00+0100,2021,Zch_Stampfenbachstrasse,3.84,20.47,13.78,32.16,58.68,0.0,20.69,15.24,0.23,1.31,13084.33
2021-10-11T00:00+0100,2021,Zch_Stampfenbachstrasse,16.0,30.51,28.78,17.07,39.2,0.0,18.78,13.89,0.28,1.24,14004.66
2021-10-12T00:00+0100,2021,Zch_Stampfenbachstrasse,13.66,26.74,24.94,24.27,50.44,0.0,20.23,14.71,0.25,1.24,11639.69
2021-10-13T00:00+0100,2021,Zch_Stampfenbachstrasse,9.11,24.92,20.33,37.03,69.48,0.0,9.32,6.75,0.2,1.22,18330.78
2021-10-14T00:00+0100,2021,Zch_Stampfenbachstrasse,21.84,30.99,33.71,18.6,51.87,0.0,13.23,8.95,0.26,1.47,23363.76
2021-10-15T00:00+0100,2021,Zch_Stampfenbachstrasse,22.27,34.59,35.94,19.48,64.0,0.0,14.79,9.96,0.29,1.34,17745.05
2021-10-16T00:00+0100,2021,Zch_Stampfenbachstrasse,15.33,28.07,26.97,18.41,50.28,0.0,18.43,14.58,0.31,1.41,18275.59
2021-10-17T00:00+0100,2021,Zch_Stampfenbachstrasse,12.73,24.06,22.79,18.81,64.01,0.0,21.72,18.16,0.32,1.16,12539.77
2021-10-18T00:00+0100,2021,Zch_Stampfenbachstrasse,35.03,35.81,46.81,7.43,30.96,0.0,18.67,13.87,0.39,1.36,17998.79
2021-10-19T00:00+0100,2021,Zch_Stampfenbachstrasse,32.34,37.98,45.79,9.2,26.5,0.0,14.63,8.89,0.34,1.36,21748.0
2021-10-20T00:00+0100,2021,Zch_Stampfenbachstrasse,7.59,29.31,21.41,33.41,75.57,0.0,14.92,8.28,0.22,1.27,16228.88
2021-10-21T00:00+0100,2021,Zch_Stampfenbachstrasse,1.24,7.33,4.83,72.18,87.88,0.0,9.8,5.35,0.11,1.03,11147.94
2021-10-22T00:00+0100,2021,Zch_Stampfenbachstrasse,4.51,21.31,14.76,45.92,72.45,0.0,8.53,5.76,0.17,1.13,14615.38
2021-10-23T00:00+0100,2021,Zch_Stampfenbachstrasse,9.89,24.04,20.5,37.1,71.21,0.0,10.29,7.18,0.22,1.56,21597.25
2021-10-24T00:00+0100,2021,Zch_Stampfenbachstrasse,10.57,27.39,22.8,19.06,46.31,0.0,15.81,12.51,0.26,1.45,12824.22
2021-10-25T00:00+0100,2021,Zch_Stampfenbachstrasse,48.13,41.66,60.37,7.71,23.85,0.0,21.53,14.69,0.43,1.47,21915.21
2021-10-26T00:00+0100,2021,Zch_Stampfenbachstrasse,24.53,35.79,38.38,13.62,37.84,0.0,15.95,11.17,0.33,1.43,18429.08
2021-10-27T00:00+0100,2021,Zch_Stampfenbachstrasse,17.52,32.06,30.81,10.37,38.4,0.0,17.07,13.17,0.29,1.32,13468.28
2021-10-28T00:00+0100,2021,Zch_Stampfenbachstrasse,20.04,32.13,32.87,8.19,21.02,0.0,22.83,17.12,0.28,1.2,14312.78
2021-10-29T00:00+0100,2021,Zch_Stampfenbachstrasse,36.3,35.06,47.43,3.67,11.39,0.0,25.23,19.41,0.35,1.23,15021.52
2021-10-30T00:00+0100,2021,Zch_Stampfenbachstrasse,25.41,28.88,35.48,4.29,9.55,0.0,17.52,13.86,0.37,1.34,13263.59
2021-10-31T00:00+0100,2021,Zch_Stampfenbachstrasse,25.67,29.27,35.89,13.66,47.73,0.0,16.75,12.84,0.4,1.39,17754.55
2021-11-01T00:00+0100,2021,Zch_Stampfenbachstrasse,10.67,26.98,22.66,37.42,67.57,0.0,8.95,6.09,0.23,1.23,32349.01
2021-11-02T00:00+0100,2021,Zch_Stampfenbachstrasse,6.74,22.18,17.0,42.67,65.93,0.0,7.29,4.66,0.19,1.02,20259.82
2021-11-03T00:00+0100,2021,Zch_Stampfenbachstrasse,16.13,30.59,28.93,20.14,40.13,0.0,10.65,7.77,0.24,0.61,
2021-11-04T00:00+0100,2021,Zch_Stampfenbachstrasse,6.06,21.03,15.85,48.6,67.57,0.0,9.03,6.53,0.18,0.63,
2021-11-05T00:00+0100,2021,Zch_Stampfenbachstrasse,18.07,34.37,32.46,26.34,54.08,0.0,11.51,7.67,0.27,0.87,
2021-11-06T00:00+0100,2021,Zch_Stampfenbachstrasse,16.17,28.07,27.64,17.51,47.91,0.0,15.38,11.58,0.29,1.03,
2021-11-07T00:00+0100,2021,Zch_Stampfenbachstrasse,7.95,23.79,18.81,25.4,53.23,0.0,16.89,13.58,0.25,0.91,
2021-11-08T00:00+0100,2021,Zch_Stampfenbachstrasse,12.96,25.99,23.98,32.75,45.36,0.0,11.71,8.23,0.23,1.0,
2021-11-09T00:00+0100,2021,Zch_Stampfenbachstrasse,19.58,33.28,33.1,17.41,36.94,0.0,16.86,11.88,0.3,1.05,
2021-11-10T00:00+0100,2021,Zch_Stampfenbachstrasse,56.95,38.44,65.76,3.41,9.27,0.0,27.33,19.09,0.42,1.11,
2021-11-11T00:00+0100,2021,Zch_Stampfenbachstrasse,87.2,40.52,91.1,2.95,5.99,0.0,31.9,23.12,0.57,0.93,
2021-11-12T00:00+0100,2021,Zch_Stampfenbachstrasse,66.12,36.29,71.99,2.45,4.47,0.0,24.99,19.9,0.53,0.79,
