"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-06-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.75,"provisorisch"
"2023-06-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.29,"provisorisch"
"2023-06-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.81,"provisorisch"
"2023-06-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",116.65,"provisorisch"
"2023-06-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",134.41,"provisorisch"
"2023-06-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",10,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.36,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.21,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.05,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.96,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",97.81,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.47,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.8,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",133.87,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16032,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",27.42,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.92,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",34.16,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",96.51,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",25.05,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.86,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",126.54,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",6,"provisorisch"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15268.35,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.68,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.77,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.98,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",91.22,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",27.67,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.89,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",117.5,"provisorisch"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.5,"provisorisch"
"2023-06-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.58,"provisorisch"
"2023-06-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.71,"provisorisch"
"2023-06-15T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",116.22,"provisorisch"
"2023-06-15T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",145.98,"provisorisch"
"2023-06-15T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",8,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.85,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.71,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.86,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.38,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",100.5,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.35,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.89,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",133.05,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12582.11,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.89,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.4,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.61,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",97.08,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.59,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.86,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",123.27,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",3,"provisorisch"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12099.96,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.01,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.11,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",43.03,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",80.51,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",27.58,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.17,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",104.24,"provisorisch"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-16T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.27,"provisorisch"
"2023-06-16T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.72,"provisorisch"
"2023-06-16T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.06,"provisorisch"
"2023-06-16T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",118.5,"provisorisch"
"2023-06-16T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",138.5,"provisorisch"
"2023-06-16T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",14,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.95,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.57,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.42,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.99,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",101.91,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.75,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.22,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",151.87,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",10,"provisorisch"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14322.79,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.69,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.61,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.77,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",103.54,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.98,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.33,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",145.27,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",10,"provisorisch"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11556.68,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",29.81,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",9.24,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",42.84,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",88.56,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",22.08,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.88,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",144.18,"provisorisch"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2023-06-17T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.12,"provisorisch"
"2023-06-17T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.52,"provisorisch"
"2023-06-17T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.18,"provisorisch"
"2023-06-17T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",131.42,"provisorisch"
"2023-06-17T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",159.92,"provisorisch"
"2023-06-17T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",16,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.95,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.24,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",9.85,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.41,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",15.13,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",100.12,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.14,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.73,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",143.95,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14159.27,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",14.13,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.64,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.43,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",97.3,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.92,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.03,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",142.53,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9407.52,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.26,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",5.14,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.79,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",83.03,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.9,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.47,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",133.06,"provisorisch"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",5,"provisorisch"
"2023-06-18T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.58,"provisorisch"
"2023-06-18T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.61,"provisorisch"
"2023-06-18T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.91,"provisorisch"
"2023-06-18T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",118.08,"provisorisch"
"2023-06-18T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",156.03,"provisorisch"
"2023-06-18T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",9,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.83,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.04,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.37,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",11.74,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",87.48,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.01,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.99,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",120.23,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",1,"provisorisch"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12159.49,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",13.26,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.43,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",18.58,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",87.45,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.87,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.13,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",116.9,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10120.79,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.35,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.3,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",39.54,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",63.17,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",57.01,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.56,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",93.68,"provisorisch"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-19T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.72,"provisorisch"
"2023-06-19T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.76,"provisorisch"
"2023-06-19T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.94,"provisorisch"
"2023-06-19T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",103.14,"provisorisch"
"2023-06-19T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",131.59,"provisorisch"
"2023-06-19T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",7,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.85,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.2,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.27,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.78,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",83.08,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.21,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.33,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",122.17,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",1,"provisorisch"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",18296.39,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.11,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.18,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.62,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",86.44,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.51,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.75,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",135.81,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",2,"provisorisch"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15925.97,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",24.85,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.62,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.23,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",67.97,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",50.54,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.69,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",116.69,"provisorisch"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.03,"provisorisch"
"2023-06-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.79,"provisorisch"
"2023-06-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.5,"provisorisch"
"2023-06-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",103.61,"provisorisch"
"2023-06-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",145.91,"provisorisch"
"2023-06-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",6,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.99,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.47,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.58,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",20.64,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",70.89,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.66,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.32,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",106.93,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",32021.56,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",26.38,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.99,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",32.07,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",70.67,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",20.43,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.74,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",117.84,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",21556.4,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.8,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.62,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",56.95,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.09,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.35,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",101.27,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.63,"provisorisch"
"2023-06-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1,"provisorisch"
"2023-06-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.23,"provisorisch"
"2023-06-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",96.75,"provisorisch"
"2023-06-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",119.32,"provisorisch"
"2023-06-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.88,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.52,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.47,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.79,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",81.98,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",23.64,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.53,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",125.5,"provisorisch"
