,Unnamed: 0.1,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN,RainDur,T,T_max_h1,p,StrGlo,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,1.5km_green,1km_green,500m_green,200m_green,1.5km_trees,1km_trees,500m_trees,200m_trees,WD,WVv,WVs,Hr,NO2_tomorrow
11580,11580,2021-09-22,26066.0,Zch_Rosengartenstrasse,17.53,27.01,28.18,42.59,78.41,0.0,17.09,13.91,,,,0.0,,,975.77,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,151.71041666666667,0.3804166666666667,0.60875,,45.12
11581,11581,2021-09-23,26305.0,Zch_Rosengartenstrasse,34.62,45.12,51.35,24.63,51.31,0.0,17.52,14.17,,,,0.0,,,971.51,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,179.19304347826085,0.2434782608695652,0.41583333333333333,,50.09
11582,11582,2021-09-24,27979.0,Zch_Rosengartenstrasse,39.64,50.09,57.97,21.01,65.86,0.0,18.46,14.98,,,,0.0,,,969.23,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,189.75521739130434,0.19391304347826085,0.33875000000000005,,44.75
11583,11583,2021-09-25,23894.0,Zch_Rosengartenstrasse,23.39,44.75,42.16,20.43,59.84,0.0,19.39,16.11,,,,91.75,,,967.8,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,143.39708333333334,0.25166666666666665,0.37666666666666665,,34.17
11584,11584,2021-09-26,18905.0,Zch_Rosengartenstrasse,15.21,34.17,30.06,28.35,59.42,0.0,14.24,11.15,,,,52.72,,,968.68,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,204.93363636363637,0.16863636363636364,0.3075,,43.97
11585,11585,2021-09-27,25257.0,Zch_Rosengartenstrasse,31.05,43.97,47.89,26.82,57.57,0.0,15.76,12.0,,,,1.67,,,969.43,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,200.37136363636364,0.18227272727272725,0.3229166666666667,,23.43
11586,11586,2021-09-28,26148.0,Zch_Rosengartenstrasse,16.9,23.43,25.81,49.64,66.48,0.0,9.6,6.34,,,,29.12,,,971.59,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,146.00958333333332,0.3575,0.56125,,33.62
11587,11587,2021-09-29,26552.0,Zch_Rosengartenstrasse,22.18,33.62,35.36,35.71,65.2,0.0,10.02,6.6,,,,61.98,,,972.36,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,191.01125000000002,0.28208333333333335,0.4791666666666667,,39.87
11588,11588,2021-09-30,27224.0,Zch_Rosengartenstrasse,26.08,39.87,41.76,35.34,60.24,0.0,9.34,5.89,,,,0.0,,,976.5,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,156.38041666666666,0.2175,0.3983333333333334,56.581999999999994,51.55
11589,11589,2021-10-01,28058.0,Zch_Rosengartenstrasse,42.27,51.55,60.84,15.51,53.52,0.0,14.86,10.24,,,,0.0,13.89,20.91,970.43,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,168.55541666666667,0.23625,0.36125,71.89791666666666,46.09
11590,11590,2021-10-02,23971.0,Zch_Rosengartenstrasse,29.48,46.09,47.74,27.95,80.44,0.0,14.57,11.67,,,,14.5,17.45,21.98,964.05,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,157.73041666666668,0.1829166666666667,0.36041666666666666,69.71541666666667,33.3
11591,11591,2021-10-03,20425.0,Zch_Rosengartenstrasse,17.62,33.3,31.54,30.75,84.18,0.0,13.03,10.16,,,,0.98,16.24,20.56,959.59,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,168.65416666666667,0.22416666666666665,0.42375,75.01541666666667,35.55
11592,11592,2021-10-04,25497.0,Zch_Rosengartenstrasse,22.98,35.55,37.02,44.36,81.24,0.0,7.31,5.08,,,,207.18,12.68,14.09,967.39,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,181.20666666666668,0.2225,0.4008333333333334,83.59333333333333,33.34
11593,11593,2021-10-05,25934.0,Zch_Rosengartenstrasse,32.36,33.34,43.38,28.56,58.8,0.0,8.64,6.18,,,,333.99,12.76,15.25,962.94,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,198.84125000000003,0.30875,0.47458333333333336,87.14708333333334,35.77
11594,11594,2021-10-06,26671.0,Zch_Rosengartenstrasse,28.34,35.77,41.42,36.11,59.46,0.0,7.76,5.04,,,,162.47,10.99,12.05,971.1,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,196.65958333333333,0.33041666666666664,0.5095833333333334,76.25333333333333,31.42
11595,11595,2021-10-07,26416.0,Zch_Rosengartenstrasse,26.18,31.42,37.42,35.09,51.4,0.0,8.55,5.96,,,,79.58,11.02,13.35,974.76,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,147.88041666666666,0.35708333333333336,0.5508333333333334,76.21249999999999,27.45
11596,11596,2021-10-08,27535.0,Zch_Rosengartenstrasse,25.83,27.45,35.06,32.31,49.02,0.0,14.87,12.02,,,,0.0,12.3,15.82,973.47,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,122.51666666666667,0.5266666666666667,0.7720833333333333,73.04833333333333,25.15
11597,11597,2021-10-09,23109.0,Zch_Rosengartenstrasse,14.19,25.15,24.53,33.6,55.14,0.0,19.91,17.01,,,,0.0,11.07,14.66,973.31,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,114.89541666666666,0.4945833333333333,0.6845833333333333,72.22333333333334,25.92
11598,11598,2021-10-10,18483.0,Zch_Rosengartenstrasse,10.77,25.92,22.19,29.28,58.71,0.0,22.43,18.89,,,,0.0,8.67,12.09,974.51,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,126.19,0.3575,0.5125000000000001,76.92916666666666,40.62
11599,11599,2021-10-11,23983.0,Zch_Rosengartenstrasse,33.72,40.62,48.28,11.21,27.66,0.0,19.85,16.96,,,,0.0,7.85,13.09,974.77,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,154.12,0.26217391304347826,0.40625,76.68875,39.82
11600,11600,2021-10-12,24103.0,Zch_Rosengartenstrasse,36.75,39.82,50.29,15.14,36.25,0.0,21.21,17.77,,,,165.35,9.76,12.71,970.81,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,182.71217391304347,0.29782608695652174,0.40791666666666665,79.82291666666667,34.34
11601,11601,2021-10-13,24660.0,Zch_Rosengartenstrasse,21.0,34.34,34.79,30.65,58.2,0.0,10.12,7.75,,,,101.23,8.82,11.73,973.22,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,153.09916666666666,0.27375,0.45249999999999996,76.21416666666667,36.05
11602,11602,2021-10-14,24802.0,Zch_Rosengartenstrasse,29.41,36.05,42.43,16.08,47.74,0.0,14.03,11.17,,,,0.0,7.53,12.79,975.11,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,125.45791666666666,0.32958333333333334,0.5,76.3975,48.55
11603,11603,2021-10-15,25325.0,Zch_Rosengartenstrasse,51.88,48.55,66.99,11.64,43.16,0.0,15.67,12.41,,,,0.0,9.39,15.58,969.38,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,143.98272727272726,0.2159090909090909,0.33958333333333335,74.86583333333333,35.93
11604,11604,2021-10-16,20834.0,Zch_Rosengartenstrasse,24.57,35.93,38.49,14.13,48.77,0.0,19.77,17.84,,,,0.0,9.04,14.28,969.4,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,116.51708333333333,0.32166666666666666,0.4458333333333333,82.88083333333334,31.14
11605,11605,2021-10-17,16785.0,Zch_Rosengartenstrasse,21.47,31.14,33.5,13.81,51.23,0.0,23.2,22.24,,,,0.0,9.54,14.62,970.16,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,159.52045454545453,0.23363636363636361,0.34625,85.48791666666666,38.93
11606,11606,2021-10-18,23618.0,Zch_Rosengartenstrasse,42.2,38.93,54.19,6.49,28.85,0.0,19.54,16.88,,,,0.0,10.16,16.77,973.83,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,114.3025,0.3358333333333334,0.41041666666666665,84.16875,42.36
11607,11607,2021-10-19,24109.0,Zch_Rosengartenstrasse,55.44,42.36,66.6,8.54,26.46,0.0,15.25,10.69,,,,0.0,12.31,16.96,974.6,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,140.6709523809524,0.18142857142857144,0.29125,76.40541666666667,51.79
11608,11608,2021-10-20,24865.0,Zch_Rosengartenstrasse,47.34,51.79,65.04,20.21,65.62,0.0,15.96,10.01,,,,0.0,14.68,19.61,966.01,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,214.13791666666665,0.32625,0.5791666666666667,69.73,24.09
11609,11609,2021-10-21,24917.0,Zch_Rosengartenstrasse,13.18,24.09,23.16,57.83,75.1,0.0,10.11,6.03,,,,150.75,14.48,16.37,962.03,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,211.80999999999997,1.2079166666666665,1.4020833333333333,57.14416666666667,40.38
11610,11610,2021-10-22,25742.0,Zch_Rosengartenstrasse,23.67,40.38,40.09,30.29,59.23,0.0,9.31,6.71,,,,99.91,9.66,12.29,970.2,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,191.16833333333332,0.3416666666666666,0.4795833333333333,72.67,30.23
11611,11611,2021-10-23,21934.0,Zch_Rosengartenstrasse,14.86,30.23,27.72,31.99,69.36,0.0,10.92,8.36,,,,0.0,7.45,12.24,975.81,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,115.49291666666666,0.47291666666666665,0.625,69.60000000000001,33.02
11612,11612,2021-10-24,18445.0,Zch_Rosengartenstrasse,21.37,33.02,34.4,14.13,33.39,0.0,17.0,15.32,,,,0.0,7.33,13.7,974.54,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,117.16125,0.3020833333333333,0.37833333333333335,79.41458333333334,44.73
11613,11613,2021-10-25,25221.0,Zch_Rosengartenstrasse,59.76,44.73,71.3,5.41,27.76,0.0,21.41,17.67,,,,0.0,8.79,14.65,971.52,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,114.49125,0.32375000000000004,0.3858333333333333,80.965,45.42
11614,11614,2021-10-26,26127.0,Zch_Rosengartenstrasse,55.18,45.42,67.99,9.52,31.07,0.0,16.39,13.16,,,,66.21,10.51,14.33,973.8,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,133.76833333333335,0.16458333333333333,0.3145833333333333,83.6275,37.46
11615,11615,2021-10-27,27170.0,Zch_Rosengartenstrasse,39.56,37.46,51.31,8.23,34.1,0.0,17.85,15.7,,,,0.0,8.48,13.48,974.33,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,133.44652173913045,0.2643478260869565,0.4154166666666667,89.19958333333334,37.93
11616,11616,2021-10-28,27674.0,Zch_Rosengartenstrasse,42.24,37.93,53.7,5.32,15.69,0.0,22.92,20.14,,,,0.0,8.7,13.91,969.93,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,153.73,0.23458333333333334,0.39958333333333335,87.075,37.44
11617,11617,2021-10-29,27739.0,Zch_Rosengartenstrasse,50.84,37.44,60.34,2.4,8.97,0.0,25.48,22.89,,,,0.0,7.74,11.53,963.98,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,133.70250000000001,0.35708333333333336,0.5158333333333333,92.39916666666666,32.89
11618,11618,2021-10-30,24188.0,Zch_Rosengartenstrasse,38.77,32.89,48.28,2.87,7.25,0.0,19.01,17.3,,,,64.9,7.37,9.85,959.53,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,126.38375,0.3275,0.5091666666666667,90.51458333333333,38.08
11619,11619,2021-10-31,20086.0,Zch_Rosengartenstrasse,45.58,38.08,56.46,10.15,43.39,0.0,19.33,17.44,,,,40.97,11.87,16.96,958.78,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,157.29458333333335,0.18833333333333332,0.37958333333333333,83.575,47.3
11620,11620,2021-11-01,26175.0,Zch_Rosengartenstrasse,38.48,47.3,55.59,22.32,55.22,0.0,9.96,7.35,,,,318.05,10.22,11.59,955.66,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,144.66541666666666,0.18291666666666664,0.41375,87.1875,45.05
11621,11621,2021-11-02,26120.0,Zch_Rosengartenstrasse,40.16,45.05,55.76,25.71,48.56,0.0,8.32,5.61,,,,193.32,8.37,11.28,954.11,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,169.85583333333332,0.5395833333333334,0.6941666666666667,81.96,37.89
11622,11622,2021-11-03,26591.0,Zch_Rosengartenstrasse,28.81,37.89,42.91,13.1,22.64,0.0,11.48,8.84,,,,182.73,6.54,8.76,951.29,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,150.4475,0.3970833333333333,0.5308333333333334,89.14583333333333,37.33
11623,11623,2021-11-04,26898.0,Zch_Rosengartenstrasse,25.92,37.33,40.3,32.82,61.99,0.0,9.59,7.32,,,,63.9,6.37,7.94,958.85,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,198.85791666666668,0.71625,0.8591666666666667,76.49708333333334,43.68
11624,11624,2021-11-05,26986.0,Zch_Rosengartenstrasse,36.23,43.68,51.89,16.39,34.89,0.0,11.35,8.68,,,,2.62,6.87,9.12,971.64,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,161.86291666666668,0.32166666666666666,0.43,76.44708333333334,34.23
11625,11625,2021-11-06,23374.0,Zch_Rosengartenstrasse,25.62,34.23,38.44,13.11,41.96,0.0,15.91,13.94,,,,0.0,5.41,8.99,977.18,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,110.85833333333333,0.40041666666666664,0.5370833333333334,81.32416666666667,32.99
11626,11626,2021-11-07,19599.0,Zch_Rosengartenstrasse,19.55,32.99,32.92,16.53,39.69,0.0,18.52,17.15,,,,0.0,6.04,9.91,972.32,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,178.56041666666667,0.32625,0.4991666666666667,76.21625,35.66
11627,11627,2021-11-08,24839.0,Zch_Rosengartenstrasse,26.42,35.66,39.83,26.1,44.17,0.0,12.66,9.9,,,,162.48,7.08,9.37,971.16,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,119.46833333333332,0.37000000000000005,0.5245833333333333,80.905,37.54
11628,11628,2021-11-09,25728.0,Zch_Rosengartenstrasse,35.9,37.54,48.42,16.49,34.72,0.0,17.01,13.96,,,,0.0,5.12,7.99,973.37,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,132.96625,0.38333333333333336,0.5916666666666667,77.485,39.65
11629,11629,2021-11-10,26133.0,Zch_Rosengartenstrasse,65.66,39.65,73.37,2.22,10.15,0.0,27.15,22.71,,,,0.0,4.97,7.73,973.06,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,114.28875,0.255,0.3669565217391304,84.62478260869565,42.06
11630,11630,2021-11-11,26474.0,Zch_Rosengartenstrasse,101.17,42.06,103.11,1.79,3.89,0.0,31.53,27.78,,,,0.0,4.94,9.9,972.38,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,112.13782608695652,0.3030434782608696,0.3875,89.28791666666666,38.15
11631,11631,2021-11-12,26105.0,Zch_Rosengartenstrasse,80.44,38.15,84.44,1.5,2.91,0.0,26.12,24.14,,,,0.0,4.57,6.67,968.8,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,126.69583333333333,0.2658333333333333,0.42375,95.31208333333332,39.83
11632,11632,2021-11-13,21854.0,Zch_Rosengartenstrasse,43.12,39.83,55.4,2.7,7.14,0.0,18.43,16.93,,,,187.33,6.78,8.71,966.64,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,189.0222727272727,0.2809090909090909,0.3770833333333334,91.83291666666666,29.04
11633,11633,2021-11-14,17406.0,Zch_Rosengartenstrasse,17.64,29.04,29.33,17.78,37.02,0.0,15.28,13.75,,,,118.57,8.29,9.39,966.3,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,139.92,0.34708333333333335,0.48458333333333337,91.06041666666665,24.97
11634,11634,2021-11-15,24814.0,Zch_Rosengartenstrasse,24.65,24.97,32.82,16.32,31.59,0.0,15.84,13.7,,,,0.0,6.5,7.4,969.24,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,122.97291666666666,0.51125,0.71,84.61541666666666,31.65
11635,11635,2021-11-16,25646.0,Zch_Rosengartenstrasse,39.7,31.65,48.38,9.56,16.76,0.0,14.71,12.66,,,,0.0,6.14,6.83,970.39,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,176.39166666666665,0.24916666666666668,0.40458333333333335,83.63916666666667,33.11
11636,11636,2021-11-17,26154.0,Zch_Rosengartenstrasse,31.7,33.11,42.73,11.24,16.71,0.0,10.84,8.18,,,,0.0,5.74,6.18,972.81,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,171.87458333333333,0.2604166666666667,0.4083333333333334,79.02708333333334,40.49
11637,11637,2021-11-18,26156.0,Zch_Rosengartenstrasse,50.12,40.49,61.36,5.39,15.46,0.0,16.32,12.55,,,,0.0,5.4,8.49,979.24,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,110.72434782608696,0.2756521739130435,0.36375,80.52541666666666,39.94
11638,11638,2021-11-19,26649.0,Zch_Rosengartenstrasse,69.13,39.94,76.31,1.12,2.98,0.0,23.2,20.41,,,,0.0,3.17,5.12,980.58,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,136.68130434782609,0.25173913043478263,0.3825,92.47625,37.4
11639,11639,2021-11-20,21014.0,Zch_Rosengartenstrasse,38.75,37.4,50.63,2.06,5.23,0.0,17.63,16.36,,,,0.0,3.34,4.39,974.92,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,164.21666666666667,0.22375,0.38916666666666666,89.27333333333333,26.73
11640,11640,2021-11-21,17762.0,Zch_Rosengartenstrasse,17.49,26.73,28.0,12.98,27.24,0.0,14.68,13.23,,,,1.13,4.34,7.17,962.97,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,195.01416666666668,0.31083333333333335,0.4945833333333333,86.87333333333333,27.77
11641,11641,2021-11-22,24065.0,Zch_Rosengartenstrasse,34.2,27.77,41.94,14.77,31.91,0.0,13.68,11.66,,,,274.18,4.84,6.27,966.48,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,140.10083333333333,0.44458333333333333,0.7291666666666666,84.16125000000001,26.22
11642,11642,2021-11-23,25054.0,Zch_Rosengartenstrasse,26.83,26.22,35.22,21.52,33.28,0.0,15.17,13.05,,,,0.0,4.37,5.29,973.25,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,124.63458333333334,0.49,0.7726086956521739,75.33782608695653,33.66
11643,11643,2021-11-24,25577.0,Zch_Rosengartenstrasse,31.68,33.66,43.0,12.02,29.61,0.0,20.5,17.13,,,,0.0,3.93,5.04,968.32,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,154.64833333333334,0.41625,0.5821739130434783,75.39608695652173,36.29
11644,11644,2021-11-25,26046.0,Zch_Rosengartenstrasse,34.75,36.29,46.84,3.66,7.97,0.0,26.16,23.41,,,,4.3,2.85,3.96,958.97,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,165.63291666666666,0.22666666666666668,0.4083333333333334,84.27083333333333,37.86
11645,11645,2021-11-26,26335.0,Zch_Rosengartenstrasse,51.26,37.86,60.9,7.36,35.58,0.0,17.29,15.67,,,,334.57,1.68,3.46,951.52,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,193.67791666666665,0.4970833333333333,0.62,87.57041666666667,37.86
11646,11646,2021-11-27,22405.0,Zch_Rosengartenstrasse,22.97,37.86,38.21,23.07,36.64,0.0,10.48,8.6,,,,67.67,3.3,5.57,943.59,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,186.53041666666664,0.47625,0.6475000000000001,80.11916666666667,33.34
11647,11647,2021-11-28,18779.0,Zch_Rosengartenstrasse,17.66,33.34,31.59,19.26,37.1,0.0,10.49,8.85,,,,317.75,2.18,3.56,946.96,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,199.86826086956523,0.3573913043478261,0.4533333333333333,86.39875,35.44
11648,11648,2021-11-29,24675.0,Zch_Rosengartenstrasse,35.76,35.44,47.21,21.82,46.13,0.0,12.79,10.16,,,,377.44,1.17,2.62,958.51,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,204.98125000000002,0.48125,0.6429166666666667,85.78541666666666,30.2
11649,11649,2021-11-30,25420.0,Zch_Rosengartenstrasse,21.32,30.2,32.89,40.98,52.41,0.0,11.06,6.79,,,,352.73,1.72,2.94,968.6,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,213.1795833333333,1.0666666666666667,1.2391666666666665,75.20958333333333,28.64
11650,11650,2021-12-01,25629.0,Zch_Rosengartenstrasse,20.43,28.64,31.36,42.47,57.73,0.0,8.37,5.68,,,,157.78,6.03,7.95,956.81,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,215.26166666666666,1.2229166666666667,1.3812499999999999,78.61,36.06
11651,11651,2021-12-02,25268.0,Zch_Rosengartenstrasse,23.65,36.06,37.82,32.76,54.41,0.0,7.78,5.67,,,,261.02,4.12,6.45,953.84,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8289,3424,1271,219,9730,3376,918,179,204.53166666666667,0.6445833333333334,0.7733333333333333,84.74583333333334,42.87
11652,11652,2021-12-03,26257.0,Zch_Rosengartenstrasse,36.11,42.87,51.37,28.42,42.91,0.0,11.76,8.62,,,,0.0,1.92,3.38,963.55,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8289,3424,1271,219,9730,3376,918,179,191.62125,0.4266666666666667,0.6479166666666667,69.5025,32.7
11653,11653,2021-12-04,18874.0,Zch_Rosengartenstrasse,19.07,32.7,32.39,37.71,59.43,0.0,7.63,5.68,,,,1050.1,4.46,7.91,953.78,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8289,3424,1271,219,9730,3376,918,179,203.73708333333332,0.6974999999999999,0.96125,90.1225,30.16
11654,11654,2021-12-05,17775.0,Zch_Rosengartenstrasse,11.35,30.16,24.87,42.06,57.96,0.0,8.16,6.2,,,,46.2,3.52,5.62,955.37,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8289,3424,1271,219,9730,3376,918,179,186.51333333333332,0.44208333333333333,0.6304166666666667,79.70041666666667,42.3
11655,11655,2021-12-06,24166.0,Zch_Rosengartenstrasse,32.09,42.3,47.85,17.95,40.53,0.0,13.64,11.32,,,,0.0,2.32,3.79,962.68,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,185.34375,0.3075,0.46166666666666667,83.29708333333333,41.39
11656,11656,2021-12-07,24838.0,Zch_Rosengartenstrasse,30.65,41.39,46.21,26.65,50.68,0.0,10.75,7.84,,,,193.48,3.03,5.66,961.21,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8289,3424,1271,219,9730,3376,918,179,168.6075,0.47291666666666665,0.6533333333333333,79.66708333333334,56.57
